,test_roc,test_prc
avg,0.7413857436132406,0.4091943792424025
1,0.8335040983606558,0.6457482660259687
2,0.6419047619047619,0.44012466800600625
3,0.7941429801894918,0.4944378814069015
4,0.2946428571428571,0.0125
5,0.7710349962769918,0.6288766808449228
6,0.801490514905149,0.6643484160353057
7,0.864576802507837,0.8755071625101826
8,0.7988095238095239,0.311946020528767
9,0.7755775577557755,0.27137163516432966
10,0.7146714671467147,0.2483034379212366
11,0.8027491408934708,0.488036450074246
12,0.7886002886002887,0.32708836831787647
13,0.8188073394495412,0.2019736842105263
14,0.7696793002915452,0.2743349466656757
15,0.6723672367236724,0.2443157507208954
16,0.7222222222222222,0.2976190476190476
17,0.7990909090909091,0.49791076432934017
18,0.6829427083333334,0.3194948183219057
19,0.8627065302911093,0.6703859740122972
20,0.8108108108108109,0.6664261137047738
21,0.8894080996884735,0.38998015873015873
22,0.7975077881619937,0.14873765123765123
23,0.6628440366972477,0.06114737357738477
24,0.7799196787148595,0.5297196720758991
25,0.7751212751212752,0.6018631257019528
26,0.4054054054054054,0.043478260869565216
27,0.7358490566037736,0.11727049242636121
28,0.8380952380952381,0.46595685265338116
29,0.8138815207780725,0.5150304592526397
30,0.7811244979919678,0.568884571772602
31,0.7395833333333333,0.5836469534050178
32,0.7583333333333333,0.5572916666666666
33,0.8020833333333334,0.6136072708653353
34,0.7050691244239631,0.40785929756517986
35,0.6934865900383143,0.6101316277345199
36,0.7749999999999999,0.507711038961039
37,0.5833333333333334,0.32290015706432496
38,0.6820276497695852,0.32911598983027557
39,0.46874999999999994,0.20475357975357977
40,0.6543778801843317,0.3507575757575757
41,0.47465437788018433,0.22520864571555815
42,0.8602941176470588,0.3619047619047619
43,0.9333333333333333,0.4666666666666667
44,0.6111111111111112,0.28448275862068967
45,0.6666666666666667,0.11513157894736842
46,0.6304761904761904,0.04141949062284941
47,0.7613277133825079,0.45567077985585885
48,0.761866125760649,0.16507288739546505
49,0.6546052631578947,0.019233193729512984
50,0.8114035087719298,0.03839699025835097
51,1.0,1.0
52,0.5762360446570973,0.08969997540550846
53,0.7191454245369521,0.3565036439836453
