,test_roc,test_prc
avg,0.74442067791101,0.44352447513125165
1,0.8254412397761515,0.6703231302926312
2,0.5930909090909091,0.35275189853177463
3,0.6971649484536082,0.4246332024374758
4,0.7224770642201834,0.3084261715296198
5,0.8059139784946237,0.45085278645873345
6,0.7701149425287356,0.58079008900453
7,0.8549643088903309,0.8020899132422634
8,0.8386752136752137,0.5247346146651702
9,0.6893203883495146,0.14377625042611206
10,0.7843784378437844,0.2727610904365291
11,0.8347107438016529,0.4477935291037195
12,0.783003300330033,0.29549513709937314
13,0.6995412844036697,0.23772163120567374
14,0.7227891156462585,0.34369450335399676
15,0.6458333333333334,0.24104767666767501
16,0.5694444444444444,0.09186665261715972
17,0.8102453102453102,0.35570378136167613
18,0.743859649122807,0.5478550128181561
19,0.8169590643274854,0.5732591933567653
20,0.7435294117647059,0.47613185146428166
21,0.9037037037037037,0.38642857142857145
22,0.7296296296296297,0.1585847975553858
23,0.7666666666666666,0.07167277167277167
24,0.7331818181818182,0.43257315801468604
25,0.7552447552447552,0.43072526373315545
26,0.8009259259259259,0.38813474107591756
27,0.6621359223300971,0.24344064053957037
28,0.7290552584670231,0.24411376947473207
29,0.7965986394557824,0.41877442597416975
30,0.7818713450292398,0.5281451138866192
31,0.7852564102564102,0.4721424774056353
32,0.8117913832199546,0.5006685382123979
33,0.8979591836734694,0.6380845661698655
34,0.7703081232492996,0.3881148613291471
35,0.7854166666666667,0.5033104150751209
36,0.8529980657640233,0.6256038574220393
37,0.8528301886792453,0.28528115159694106
38,0.8076923076923077,0.4361111111111111
39,0.6757369614512472,0.338303321033907
40,0.8833333333333333,0.6803668591769277
41,0.6725000000000001,0.3041500723043705
42,0.9298245614035088,0.2
43,0.6898148148148149,0.12285379369138959
44,0.7515151515151515,0.4225108225108225
45,0.8472222222222222,0.506140350877193
46,0.7055737704918033,0.11935746393574714
47,0.8164151806127115,0.5369666493736668
48,0.7684249906472129,0.14874567420999152
49,0.7475884244372991,0.029666126274357982
50,0.3546325878594249,0.007164006825253438
51,0.7387096774193549,0.6099820345834269
52,0.7805084745762711,0.22535194595250457
53,0.7541708167330677,0.5015243179088088
54,0.7140983606557376,0.21835721649234166
55,0.7736583042235631,0.42265242958109933
56,0.9239344262295082,0.25353376404598016
57,0.7051282051282051,0.04082810001813117
58,0.6922222222222223,0.1536031135674303
59,0.8315058013515237,0.48014818836904294
60,0.5961538461538461,0.043545751633986926
61,0.8001880984952121,0.33960041334562924
62,0.8303225806451613,0.09564324564324564
63,0.725437242798354,0.21177203276522333
64,0.8178535856573705,0.5257725580470503
65,0.7764378478664192,0.09092401429584505
66,0.8558631921824105,0.11537179056575608
67,0.7447232178414973,0.22304284313383105
68,0.66135593220339,0.11261681827121686
69,0.5958466453674122,0.059604138551506966
70,0.8351430084745763,0.5509589943893766
71,0.7487553342816501,0.2007234133612682
72,0.749669676282757,0.5526097883041633
73,0.8817891373801917,0.054086538461538464
74,0.8778135048231512,0.08179462726353526
75,,
76,0.829848272344766,0.6013322998940048
77,0.7318264425261245,0.2422543252409129
78,0.8765432098765431,0.2179925030810546
79,0.6440435280641466,0.14499031904829807
80,0.7574786324786325,0.026002989117743215
81,0.8231573157315731,0.1778548922612237
82,0.66,0.0932627357745292
83,0.7973047304730473,0.25942893835757314
84,0.6777846726652188,0.1251609512493404
85,0.8269230769230769,0.034850812270167106
86,0.627906976744186,0.0417856266573413
87,0.6408794788273615,0.055071170117543394
88,0.792332268370607,0.022305253623188408
89,0.21656050955414008,0.004048582995951417
90,0.8071672354948805,0.30727796141684566
91,0.6381688963210703,0.07074372119566699
92,0.8954983922829582,0.5287093495934959
93,0.2731629392971246,0.006460244648318043
94,0.6945337620578779,0.51011396011396
95,0.6699999999999999,0.11886518839157303
96,0.8108755129958961,0.3620211644575754
97,0.675483870967742,0.027889592077696233
98,0.906688241639698,0.6368298368298368
99,0.7568756875687569,0.13011007860437798
100,0.7022263450834879,0.11346267243206433
101,0.36261980830670926,0.007269303201506591
102,0.8191698113207546,0.45767352282482615
103,0.8183524734982333,0.35383439263711747
104,0.7653061224489797,0.21212381462796404
105,0.7740253077975376,0.36754775359195635
106,0.688034188034188,0.02560687622607127
107,0.7058064516129032,0.03940666500148911
108,0.6333649738965353,0.0973672310397299
109,0.5559105431309904,0.011456996148908858
110,0.6822950819672131,0.2720795317799075
111,0.8090725580352137,0.5592427518424501
112,0.9968152866242038,0.5
113,0.9091639871382636,0.3121527777777778
114,0.6442486085343229,0.06152878152292672
115,0.48504273504273504,0.01442400843274336
116,0.7432578209277239,0.06085483778634908
117,0.7793548387096774,0.05004718042153092
118,0.4642857142857142,0.02812721797818364
119,0.3528938906752412,0.25822131006427645
120,0.9968152866242038,0.5
121,0.6279461279461279,0.11832596620472294
122,0.6025806451612903,0.040790080290080286
123,0.7130225080385852,0.08682734947978851
124,0.7706511175898931,0.21064332445438755
125,0.9267161410018552,0.20018674136321196
126,0.7855075958524234,0.31038614219740146
127,0.6904761904761904,0.19007056641398307
128,0.845890410958904,0.235812073990543
129,0.7935153583617748,0.18721690142707637
130,0.7248803827751196,0.11016576539675915
131,0.7119741100323624,0.08093255015627096
132,0.8243500579566154,0.740643723649396
133,0.8643162393162394,0.05514504652435687
134,0.7515555555555555,0.16915690044308687
135,0.5862619808306709,0.01250758035172832
136,0.8105072931457338,0.47420024164795294
137,0.8003194888178913,0.02282051282051282
138,0.855805791167008,0.47157615695382077
139,0.938034188034188,0.1136759581881533
140,0.7072368421052632,0.21944143865778395
141,0.6864820846905537,0.2413369073876847
142,0.8384399667636062,0.542315498338832
143,0.7984048404840485,0.11117826221437777
144,0.8044755244755245,0.3987776395133935
145,0.7712924359737938,0.21582559520799138
146,0.8581589274035317,0.8884825058876882
147,0.8152866242038217,0.01694915254237288
148,0.8684648838715647,0.7004498490532649
149,0.8013584905660378,0.43394982242013497
150,0.841820987654321,0.3866306402139825
151,0.8285830618892508,0.2752909304002984
152,0.8578547698149026,0.20857590696077813
153,0.22292993630573243,0.004081632653061225
154,0.7254584681769147,0.06060101391644228
155,0.8206451612903226,0.16700308391673976
156,0.659967845659164,0.2698912604067189
157,0.8226811465194943,0.3540617403418819
158,0.8108974358974359,0.15588235294117647
159,0.6969453376205788,0.040599353811934344
160,0.8146964856230032,0.10877192982456141
161,0.6789137380191693,0.25495049504950495
162,0.8645640074211502,0.11577180594815817
163,0.3545016077170418,0.013772586427559786
164,0.7683258798366711,0.40813746285110997
165,0.430064308681672,0.015887940123933332
