,test_roc,test_prc
avg,0.6273722946006048,0.6577160630561644
1,0.7303482587064677,0.7134285673028425
2,0.6821862348178137,0.8485763603547574
3,0.3713768115942029,0.02906863667733233
4,0.6639309764309764,0.7666716021803711
5,0.6727453580901857,0.8992964755958067
6,0.660678137651822,0.8446061650756554
7,0.5,0.9461086016389136
8,0.5634188034188035,0.2337408760702609
9,0.6751306945481702,0.8559472484323918
10,0.664408866995074,0.7442484270952423
11,0.6220588235294118,0.35154645061773615
12,0.641994750656168,0.9389955860655128
13,0.6116239316239316,0.22880039255060486
14,0.5811475409836065,0.20609422646963904
15,0.5648148148148149,0.7748123089490668
16,0.7845652173913044,0.8825744045731575
17,0.5303030303030303,0.9227762254592955
18,0.6051529790660225,0.27588829513752994
19,0.5124856815578465,0.6570339985661795
20,0.6823680823680824,0.836704519328262
21,0.6651730146875778,0.8239564703662512
22,0.7004608294930876,0.7500710064366231
23,0.7272727272727273,0.14814886226970314
24,0.561290322580645,0.48393185557280183
25,0.7428571428571428,0.8741045723920925
26,0.5634328358208955,0.9455604887677556
27,0.6578260869565218,0.7756410785706509
