,test_roc,test_prc
avg,0.8519575003723986,0.5436535320649943
1,0.7764034862855679,0.4653236535393504
2,0.8623771790808241,0.5780488030026488
3,0.8845112781954888,0.7242028163020203
4,0.8330041580041581,0.29549835579485906
5,0.8023102764080702,0.6569749981810916
6,0.8542694627192983,0.6301452237824483
7,0.8585738763674706,0.328395309776541
8,0.8449547399428068,0.6405105968119537
9,0.8460176262251874,0.3137239744615166
10,0.8814122614951517,0.644035017500973
11,0.9341099163679809,0.815734899651697
12,0.8455457433767792,0.4312487359748324
