,test_roc,test_prc
avg,0.8511786607588355,0.5508826394832002
1,0.916402138946292,0.8451247941763308
2,0.9525168514894543,0.8229136578829062
3,0.8589575908184285,0.6977682471471367
4,0.7812038707561095,0.35575962312469656
5,0.8030893683998609,0.6080136239008187
6,0.9019292604501609,0.6288600994483392
7,0.838308273461225,0.29032995790059535
8,0.7769279543473093,0.5976946454381791
9,0.8371441689623508,0.3283823226570784
10,0.8245738636363636,0.40539425590058364
11,0.8869978726066825,0.7472419331522939
12,0.8360927152317881,0.28310851306944307
